/* DATA DESCRIPTION:
B1A13	0.03	1	0.485	2005-05-01	2005-05-01	mean	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	6.867	0.000	0.467	477.000																																																												
B1A13	0.03	1	0.485	2005-08-01	2005-08-01	1	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	6.000	1.010	9.900	301.200																																																		0.000	0.000	116.800	184.400							
B1A13	0.03	1	0.485	2005-08-01	2005-08-01	2	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	5.570	1.310	4.260	297.700																																																		0.000	0.000	184.800	112.900							
B1A13	0.03	1	0.485	2005-08-01	2005-08-01	3	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	2.500	0.000	10.700	106.600																																																		0.000	0.000	91.300	15.300							
B1A13	0.03	1	0.485	2005-08-01	2005-08-01	4	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	2.000	0.000	15.600	207.000																																																		0.000	0.000	202.700	4.300							
B1A13	0.03	1	0.485	2005-08-01	2005-08-01	mean	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	4.018	0.580	10.115	228.125																																																												
B1A14	0.03	1	0.485	2005-05-01	2005-05-01	1	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	83.900	0.000	6.000	266.790					31.800	1.700								0.090							3.600																0.000				227.900													1.700		0.000				
B1A14	0.03	1	0.485	2005-05-01	2005-05-01	2	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	34.600	0.000	10.000	261.110					52.900	0.700								0.000							0.210																0.000				207.300													0.000		0.000				
B1A14	0.03	1	0.485	2005-05-01	2005-05-01	3	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.910	0.000	8.100	175.080					65.100	0.180								0.000							4.000																0.000				105.800													0.000		0.000				
B1A14	0.03	1	0.485	2005-05-01	2005-05-01	mean	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	40.137	0.000	8.033	234.327																																																												
B1A14	0.03	1	0.485	2005-08-01	2005-08-01	1	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.210	0.000	13.200	78.710					56.800	1.710								0.000							6.100																0.000				14.100													0.000		0.000				
B1A14	0.03	1	0.485	2005-08-01	2005-08-01	2	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	0.120	16.300	67.640					22.700	3.600								0.000							0.240																0.000				15.600													0.000		25.500				
B1A14	0.03	1	0.485	2005-08-01	2005-08-01	3	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.200	0.320	18.700	69.440					30.100	2.180								0.460							12.400																0.000				24.300													0.000		0.000				
B1A14	0.03	1	0.485	2005-08-01	2005-08-01	4	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.860	4.270	10.200	85.500					48.200	9.700								0.000							24.200																0.000				3.400													0.000		0.000				
B1A14	0.03	1	0.485	2005-08-01	2005-08-01	mean	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.318	1.178	14.600	75.322																																																												
B1A15	0.03	1	0.485	2005-05-01	2005-05-01	1	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	80.100	0.000	0.540	108.000																				108.000																																								
B1A15	0.03	1	0.485	2005-05-01	2005-05-01	2	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	19.000	0.000	0.500	96.000																				96.000																																								
B1A15	0.03	1	0.485	2005-05-01	2005-05-01	3	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	40.600	0.000	0.000	95.300																				95.300																																								
B1A15	0.03	1	0.485	2005-05-01	2005-05-01	mean	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	46.567	0.000	0.347	99.767																																																												
B1A15	0.03	1	0.485	2005-08-01	2005-08-01	1	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	56.300	0.000	0.000	0.000																				0.000																																								
B1A15	0.03	1	0.485	2005-08-01	2005-08-01	2	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	3.600	0.000	0.000	10.000																				10.000																																								
B1A15	0.03	1	0.485	2005-08-01	2005-08-01	3	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	13.200	0.000	0.000	1.800																				1.800																																								
B1A15	0.03	1	0.485	2005-08-01	2005-08-01	4	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.000	0.000	0.000	42.600																				42.600																																								
B1A15	0.03	1	0.485	2005-08-01	2005-08-01	mean	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	18.525	0.000	0.000	13.600																																																												
B1A16	0.03	1	0.485	2005-05-01	2005-05-01	1	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	13.600	0.000	0.000	122.900						41.400																																	81.500																					
B1A16	0.03	1	0.485	2005-05-01	2005-05-01	2	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	4.700	0.000	4.300	216.600						73.200																																	143.400																					
B1A16	0.03	1	0.485	2005-05-01	2005-05-01	3	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	15.800	0.000	1.700	77.400						19.600																																	57.800																					
B1A16	0.03	1	0.485	2005-05-01	2005-05-01	mean	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	11.367	0.000	2.000	138.967																																																												
B1A16	0.03	1	0.485	2005-08-01	2005-08-01	1	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	8.310	0.000	14.440	30.160						21.870																																	8.290																					
B1A16	0.03	1	0.485	2005-08-01	2005-08-01	2	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.770	0.000	35.700	33.810						8.830																																	24.980																					
B1A16	0.03	1	0.485	2005-08-01	2005-08-01	3	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.910	0.000	16.400	48.820						33.700																																	15.120																					
B1A16	0.03	1	0.485	2005-08-01	2005-08-01	4	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	4.620	0.000	19.650	39.840						23.600																																	16.240																					
B1A16	0.03	1	0.485	2005-08-01	2005-08-01	mean	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	4.152	-9999.000	21.548	38.158																																																												
B1A17	0.03	1	0.485	2005-05-01	2005-05-01	1	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	3.300	0.000	0.000	235.400																					24.000					211.400																																		
B1A17	0.03	1	0.485	2005-05-01	2005-05-01	2	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	4.400	0.000	15.800	223.800																					4.400					219.400																																		
B1A17	0.03	1	0.485	2005-05-01	2005-05-01	3	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	9.400	0.000	11.600	308.200																					19.600					288.600																																		
B1A17	0.03	1	0.485	2005-05-01	2005-05-01	mean	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	5.700	0.000	9.133	255.800																																																												
B1A17	0.03	1	0.485	2005-08-01	2005-08-01	1	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	6.330	0.000	5.770	74.030																					44.820					29.210																																		
B1A17	0.03	1	0.485	2005-08-01	2005-08-01	2	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	0.000	7.300	58.870																					22.460					36.410																																		
B1A17	0.03	1	0.485	2005-08-01	2005-08-01	3	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.030	0.000	6.740	72.490																					30.030					42.460																																		
B1A17	0.03	1	0.485	2005-08-01	2005-08-01	4	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.290	0.000	6.080	73.660																					45.330					28.330																																		
B1A17	0.03	1	0.485	2005-08-01	2005-08-01	mean	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.912	0.000	6.472	69.762																																																												
B1A18	0.03	1	0.485	2005-05-01	2005-05-01	1	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	63.900	0.000	8.000	13.200									13.200																																																			
B1A18	0.03	1	0.485	2005-05-01	2005-05-01	2	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	17.400	0.000	0.980	0.000									0.000																																																			
B1A18	0.03	1	0.485	2005-05-01	2005-05-01	3	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	18.200	0.000	98.800	16.200									16.200																																																			
B1A18	0.03	1	0.485	2005-05-01	2005-05-01	mean	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	33.167	0.000	35.927	9.800																																																												
B1A18	0.03	1	0.485	2005-08-01	2005-08-01	1	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	6.620	0.000	3.780	0.000									0.000																																																			
B1A18	0.03	1	0.485	2005-08-01	2005-08-01	2	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	24.750	0.000	0.990	0.000									0.000																																																			
B1A18	0.03	1	0.485	2005-08-01	2005-08-01	3	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.690	0.000	13.040	0.000									0.000																																																			
B1A18	0.03	1	0.485	2005-08-01	2005-08-01	4	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	34.590	0.000	3.830	0.000									0.000																																																			
B1A18	0.03	1	0.485	2005-08-01	2005-08-01	mean	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	16.912	0.000	5.410	0.000																																																												
B1A19	0.03	1	0.485	2005-05-01	2005-05-01	1	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	0.840	8.700	98.900									12.500						0.000													86.400									0.000																							
B1A19	0.03	1	0.485	2005-05-01	2005-05-01	2	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	5.100	0.000	12.100	160.930									1.330						0.000													159.600									0.000																							
B1A19	0.03	1	0.485	2005-05-01	2005-05-01	3	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	2.190	0.000	8.700	151.200									7.700						0.000													143.500									0.000																							
B1A19	0.03	1	0.485	2005-05-01	2005-05-01	mean	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	2.430	0.280	9.833	137.010																																																												
B1A19	0.03	1	0.485	2005-08-01	2005-08-01	1	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	-9999.000	0.000	11.500	48.040									3.900						0.000													44.100									0.040																							
B1A19	0.03	1	0.485	2005-08-01	2005-08-01	2	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.240	0.000	17.400	168.540									0.140						0.000													168.400									0.000																							
B1A19	0.03	1	0.485	2005-08-01	2005-08-01	3	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.000	0.000	20.100	150.490									0.100						0.000													149.600									0.790																							
B1A19	0.03	1	0.485	2005-08-01	2005-08-01	4	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.240	0.000	26.400	95.900									16.300						0.000													79.600									0.000																							
B1A19	0.03	1	0.485	2005-08-01	2005-08-01	mean	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.493	0.000	18.850	115.742																																																												
B1A20	0.03	1	0.485	2005-05-01	2005-05-01	1	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	6.300	0.000	17.700	534.520	0.000	0.230		0.000	0.000	11.300						0.000	116.100										20.300		78.900																				0.000		0.000			0.470		84.900	221.400				0.210		0.710	
B1A20	0.03	1	0.485	2005-05-01	2005-05-01	2	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	10.200	0.000	12.200	308.000	0.000	7.700		0.000	0.000	0.000						36.700	154.000										0.800		5.600																				0.000		0.000			5.500		8.800	88.900				0.000		0.000	
B1A20	0.03	1	0.485	2005-05-01	2005-05-01	3	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.110	0.000	0.000	533.870	0.000	0.350		0.000	0.000	0.260						16.800	86.100										0.110		165.000																				0.000		0.000			0.000		245.800	0.000				19.200		0.250	
B1A20	0.03	1	0.485	2005-05-01	2005-05-01	mean	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	5.537	0.000	9.967	458.797																																																												
B1A20	0.03	1	0.485	2005-08-01	2005-08-01	1	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.110	0.000	14.400	620.600	0.000	0.000		0.000	0.000	4.000						0.500	28.700										0.000		163.200																				0.000		0.000			0.000		130.200	294.000				0.000		0.000	
B1A20	0.03	1	0.485	2005-08-01	2005-08-01	2	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.600	2.300	16.700	201.000	0.000	0.000		0.000	0.000	29.200						35.000	36.300										0.000		47.800																				0.000		0.000			2.500		0.000	48.800				0.000		1.400	
B1A20	0.03	1	0.485	2005-08-01	2005-08-01	3	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.900	11.900	16.400	299.200	2.400	2.500		0.000	0.000	1.700						0.000	32.000										1.100		53.400																				0.000		0.000			0.000		74.300	131.800				0.000		0.000	
B1A20	0.03	1	0.485	2005-08-01	2005-08-01	4	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	5.500	0.000	10.600	261.100	0.000	0.000		0.000	0.000	3.200						8.700	35.600										0.000		147.800																				0.000		0.000			0.000		0.000	65.800				0.000		0.000	
B1A20	0.03	1	0.485	2005-08-01	2005-08-01	mean	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	2.028	3.550	14.525	345.475																																																												
B1A21	0.03	1	0.485	2005-05-01	2005-05-01	1	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	3.200	0.000	0.000	123.890													118.900							3.500														1.490			0.000																							
B1A21	0.03	1	0.485	2005-05-01	2005-05-01	2	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.180	0.000	0.000	74.600													72.700							1.630														0.270			0.000																							
B1A21	0.03	1	0.485	2005-05-01	2005-05-01	3	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.830	0.000	0.000	18.900													16.400							0.000														2.500			0.000																							
B1A21	0.03	1	0.485	2005-05-01	2005-05-01	mean	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.737	0.000	0.000	72.463																																																												
B1A21	0.03	1	0.485	2005-08-01	2005-08-01	1	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	12.400	0.000	2.340	25.680													24.500							0.000														0.000			1.180																							
B1A21	0.03	1	0.485	2005-08-01	2005-08-01	2	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.870	0.000	4.360	30.550													28.900							0.000														1.650			0.000																							
B1A21	0.03	1	0.485	2005-08-01	2005-08-01	3	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.300	0.000	2.050	16.700													16.700							0.000														0.000			0.000																							
B1A21	0.03	1	0.485	2005-08-01	2005-08-01	4	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.540	0.000	2.090	31.300													31.300							0.000														0.000			0.000																							
B1A21	0.03	1	0.485	2005-08-01	2005-08-01	mean	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	3.778	0.000	2.710	26.058																																																												
B1A22	0.03	1	0.485	2005-05-01	2005-05-01	1	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.600	5.600	2.070	275.430	0.000	0.000	1.490	0.000	0.000	2.210	2.370	0.000	0.000	0.000	2.400	1.490	3.300	0.000	0.000	0.000	0.650	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.000	0.000	0.000	0.000	0.000	0.000	21.200	0.000	0.000	1.980	0.000	8.500	0.300	0.410	40.600	98.000	0.000	8.800	0.000	74.500	0.000	0.000	0.000	6.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.230	0.000
B1A22	0.03	1	0.485	2005-05-01	2005-05-01	2	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	1.200	15.400	528.120	0.000	1.040	2.190	0.000	0.000	7.300	0.000	0.000	0.000	0.000	8.200	0.490	2.990	0.000	0.000	0.000	0.000	7.900	0.000	0.000	0.000	27.100	0.000	0.000	0.000	0.000	0.000	0.000	0.140	0.000	0.000	0.000	323.700	0.000	7.200	0.000	0.000	0.000	0.000	9.600	47.900	2.600	0.000	0.000	0.000	0.370	0.000	0.000	0.000	0.000	0.000	18.400	61.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
B1A22	0.03	1	0.485	2005-05-01	2005-05-01	3	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	6.400	11.000	1198.240	0.000	0.000	0.000	0.000	0.800	15.200	0.000	0.000	0.000	0.000	0.190	3.200	2.900	1.000	0.000	0.000	0.000	15.100	0.000	5.300	0.000	0.000	0.000	0.050	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	73.400	0.000	2.100	0.000	0.000	56.200	0.000	2.200	0.000	69.600	0.000	0.000	0.000	70.700	0.000	9.600	0.000	0.000	0.000	51.400	809.900	0.000	0.000	0.000	0.000	7.900	1.500	0.000
B1A22	0.03	1	0.485	2005-05-01	2005-05-01	mean	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.200	4.400	9.490	667.263																																																												
B1A22	0.03	1	0.485	2005-08-01	2005-08-01	1	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.220	0.560	10.250	212.030	0.000	0.120	0.460	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.460	0.000	1.900	0.000	0.000	0.000	0.000	0.280	31.200	2.130	0.000	2.600	0.000	0.000	25.600	4.200	0.000	16.400	0.000	0.000	0.000	0.000	22.800	0.000	0.140	0.000	0.000	2.250	0.000	0.000	0.000	0.340	0.000	0.000	0.000	6.100	0.000	0.000	7.100	0.430	0.000	13.000	72.300	0.000	0.000	0.000	0.000	1.910	0.310	0.000
B1A22	0.03	1	0.485	2005-08-01	2005-08-01	2	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	0.530	19.200	96.330	0.000	0.000	0.870	0.000	0.000	4.000	0.000	0.000	0.260	0.000	0.270	0.000	7.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	5.200	0.000	0.000	0.000	0.000	0.000	22.400	0.000	0.000	6.200	0.000	27.300	0.000	0.000	0.000	0.000	0.000	0.000	0.140	0.000	1.660	0.000	13.200	0.000	0.000	0.000	0.040	0.000	0.000	0.000	0.000	0.090	0.000	0.000	0.000	5.000	0.000	0.000	2.200
B1A22	0.03	1	0.485	2005-08-01	2005-08-01	3	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.910	0.510	18.100	184.900	0.000	3.900	0.240	0.000	0.000	0.820	0.000	0.000	0.000	0.000	4.800	4.400	1.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.300	0.000	0.000	0.000	5.800	0.000	6.200	0.000	3.000	0.000	0.000	8.200	0.000	0.000	0.000	0.000	1.500	0.000	0.110	4.700	11.400	0.000	0.000	0.000	0.020	0.000	4.600	0.000	38.600	0.000	7.300	0.000	0.000	0.000	0.000	0.000	73.400	0.450	0.660
B1A22	0.03	1	0.485	2005-08-01	2005-08-01	4	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	4.200	6.400	178.820	0.000	0.000	3.930	0.000	0.000	31.300	0.000	0.000	0.000	0.000	0.620	5.670	22.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.080	0.190	0.000	0.000	0.000	0.000	4.000	0.000	0.000	0.000	0.000	83.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.950	0.000	3.880	0.000	20.700	0.000	0.000	0.000	0.000	0.000	0.190	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.210
B1A22	0.03	1	0.485	2005-08-01	2005-08-01	mean	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.282	1.450	13.488	168.020																																																												
B2A01	0.03	1	0.485	2005-05-01	2005-05-01	1	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	3.500	0.000	0.700	416.400									0.000																369.700		11.900																															34.800		
B2A01	0.03	1	0.485	2005-05-01	2005-05-01	2	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	3.200	0.000	0.000	282.000									0.000																260.000		0.000																															22.000		
B2A01	0.03	1	0.485	2005-05-01	2005-05-01	3	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	9.500	0.000	0.000	419.000									0.000																373.300		0.300																															45.400		
B2A01	0.03	1	0.485	2005-05-01	2005-05-01	mean	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	5.400	0.000	0.233	372.467																																																												
B2A01	0.03	1	0.485	2005-08-01	2005-08-01	1	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.280	0.000	3.400	302.300									0.000																297.500		0.000																															4.800		
B2A01	0.03	1	0.485	2005-08-01	2005-08-01	2	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	6.800	5.700	179.800									0.000																172.700		2.700																															4.400		
B2A01	0.03	1	0.485	2005-08-01	2005-08-01	3	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.110	0.000	10.600	127.950									0.000																127.800		0.000																															0.150		
B2A01	0.03	1	0.485	2005-08-01	2005-08-01	4	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.180	0.000	0.000	162.320									0.290																156.600		0.730																															4.700		
B2A01	0.03	1	0.485	2005-08-01	2005-08-01	mean	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.142	1.700	4.925	193.092																																																												
B2A02	0.03	1	0.485	2005-05-01	2005-05-01	1	mown2	weededALL	AAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	204.900	0.000	2.300	214.900																																			87.900						127.000																			
