/* DATA DESCRIPTION:
Citation:	Weisser, Wolfgang; Weigelt, Alexandra (2015): Aboveground community and species-specific plant biomass from the Jena Experiment (Main Experiment, year 2006). PANGAEA, https://doi.org/10.1594/PANGAEA.846582, 
B1A11	0.03	1	0.485	2006-08-01	2006-08-01	3	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.810	0.000	3.690	45.540	3.600	0.000	7.500	0.000	0.000		10.300	14.900		1.830	0.000	0.000	0.000																																									6.400	0.000	0.000	0.000			1.010
B1A11	0.03	1	0.485	2006-08-01	2006-08-01	4	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	5.400	0.000	8.700	84.130	7.900	9.700	28.900	0.000	0.000		7.900	7.200		0.000	0.330	0.000	6.300																																									15.900	0.000	0.000	0.000			0.000
B1A11	0.03	1	0.485	2006-08-01	2006-08-01	mean	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	2.362	0.190	5.255	59.285																																																												
B1A12	0.03	1	0.485	2006-06-01	2006-06-01	1	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	16.500	1.900	5.400	1286.000														0.000		0.000	165.900	1112.300	0.000	0.000		0.000	7.800																																					
B1A12	0.03	1	0.485	2006-06-01	2006-06-01	2	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.510	0.000	2.970	609.200														2.900		0.000	472.100	84.500	0.000	0.000		29.600	20.100																																					
B1A12	0.03	1	0.485	2006-06-01	2006-06-01	3	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.700	2.400	3.200	1527.240														0.000		0.000	107.400	1293.100	0.000	0.000		0.240	126.500																																					
B1A12	0.03	1	0.485	2006-06-01	2006-06-01	4	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	37.600	0.000	2.900	661.900														1.400		0.000	323.600	268.200	0.600	0.000		8.200	59.900																																					
B1A12	0.03	1	0.485	2006-06-01	2006-06-01	mean	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	13.828	1.075	3.618	1021.085																																																												
B1A12	0.03	1	0.485	2006-08-01	2006-08-01	1	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	2.400	0.000	3.300	221.500														0.000		0.000	137.400	75.800	0.000	0.000		0.000	8.300																																					
B1A12	0.03	1	0.485	2006-08-01	2006-08-01	2	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.470	0.000	30.060	257.100														14.000		0.000	239.500	1.760	0.000	0.000		0.000	1.840																																					
B1A12	0.03	1	0.485	2006-08-01	2006-08-01	3	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	32.200	0.000	5.100	153.510														6.000		0.000	147.000	0.000	0.000	0.000		0.000	0.510																																					
B1A12	0.03	1	0.485	2006-08-01	2006-08-01	4	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	5.400	0.000	4.000	87.900														0.000		0.000	65.600	1.700	0.000	0.000		0.000	20.600																																					
B1A12	0.03	1	0.485	2006-08-01	2006-08-01	mean	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	10.118	0.000	10.615	180.002																																																												
B1A13	0.03	1	0.485	2006-06-01	2006-06-01	1	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	21.200	0.500	6.600	478.500															0.000	0.000	0.000	478.500																																										
B1A13	0.03	1	0.485	2006-06-01	2006-06-01	2	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	5.200	0.000	1.600	430.500															0.000	0.000	184.800	245.700																																										
B1A13	0.03	1	0.485	2006-06-01	2006-06-01	3	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	3.900	0.000	0.000	961.600															0.000	0.000	772.200	189.400																																										
B1A13	0.03	1	0.485	2006-06-01	2006-06-01	4	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	3.500	0.000	0.000	299.900															0.000	0.000	144.900	155.000																																										
B1A13	0.03	1	0.485	2006-06-01	2006-06-01	mean	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	8.450	0.125	2.050	542.625																																																												
B1A13	0.03	1	0.485	2006-08-01	2006-08-01	1	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.060	0.000	2.890	328.400															0.000	0.000	104.400	224.000																																										
B1A13	0.03	1	0.485	2006-08-01	2006-08-01	2	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	12.000	0.000	11.100	71.800															0.000	0.000	71.800	0.000																																										
B1A13	0.03	1	0.485	2006-08-01	2006-08-01	3	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.500	0.000	14.500	303.900															0.000	0.000	234.400	69.500																																										
B1A13	0.03	1	0.485	2006-08-01	2006-08-01	4	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	16.250	0.000	23.400	194.100															0.000	0.000	176.500	17.600																																										
B1A13	0.03	1	0.485	2006-08-01	2006-08-01	mean	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	7.202	0.000	12.972	224.550																																																												
B1A14	0.03	1	0.485	2006-06-01	2006-06-01	1	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	8.000	0.000	2.700	243.000		1.200																	20.200		16.100																0.000				171.400					17.300	4.600								12.200					
B1A14	0.03	1	0.485	2006-06-01	2006-06-01	2	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	8.200	0.000	1.990	137.530		5.500																	8.500		0.000																0.000				42.800					80.200	0.360								0.170					
B1A14	0.03	1	0.485	2006-06-01	2006-06-01	3	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	5.400	0.000	4.000	165.240		2.700																	0.500		6.100																0.000				80.600					60.700	14.000								0.640					
B1A14	0.03	1	0.485	2006-06-01	2006-06-01	4	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	2.700	0.000	1.300	225.800		21.400																	83.900		0.000																0.000				32.200					5.000	83.300								0.000					
B1A14	0.03	1	0.485	2006-06-01	2006-06-01	mean	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	6.075	0.000	2.498	192.892																																																												
B1A14	0.03	1	0.485	2006-08-01	2006-08-01	1	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.000	0.000	2.600	126.730		0.330																	0.000		19.000																0.000				8.700					17.800	80.900								0.000					
B1A14	0.03	1	0.485	2006-08-01	2006-08-01	2	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.400	0.000	9.700	99.710		0.130																	0.000		0.180																1.700				3.800					37.300	56.600								0.000					
B1A14	0.03	1	0.485	2006-08-01	2006-08-01	3	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.100	1.800	7.900	93.980		24.300																	0.000		0.000																0.080				10.200					25.700	32.500								1.200					
B1A14	0.03	1	0.485	2006-08-01	2006-08-01	4	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	3.500	0.000	12.000	74.200		3.500																	1.300		8.200																0.000				15.600					13.800	31.800								0.000					
B1A14	0.03	1	0.485	2006-08-01	2006-08-01	mean	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.250	0.450	8.050	98.655																																																												
B1A15	0.03	1	0.485	2006-06-01	2006-06-01	1	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	24.300	0.000	0.000	63.900	63.900																																																											
B1A15	0.03	1	0.485	2006-06-01	2006-06-01	2	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	58.300	0.000	0.000	30.800	30.800																																																											
B1A15	0.03	1	0.485	2006-06-01	2006-06-01	3	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	26.600	0.000	0.300	167.600	167.600																																																											
B1A15	0.03	1	0.485	2006-06-01	2006-06-01	4	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	22.300	0.000	0.000	24.500	24.500																																																											
B1A15	0.03	1	0.485	2006-06-01	2006-06-01	mean	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	32.875	0.000	0.075	71.700																																																												
B1A15	0.03	1	0.485	2006-08-01	2006-08-01	1	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	66.800	0.000	0.000	0.000	0.000																																																											
B1A15	0.03	1	0.485	2006-08-01	2006-08-01	2	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	34.200	0.000	0.000	0.000	0.000																																																											
B1A15	0.03	1	0.485	2006-08-01	2006-08-01	3	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	86.300	0.000	0.510	0.037	0.037																																																											
B1A15	0.03	1	0.485	2006-08-01	2006-08-01	4	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	62.700	0.000	0.510	0.340	0.340																																																											
B1A15	0.03	1	0.485	2006-08-01	2006-08-01	mean	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	62.500	0.000	0.255	0.094																																																												
B1A16	0.03	1	0.485	2006-06-01	2006-06-01	1	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.800	0.000	0.000	147.100																																							43.500								103.600													
B1A16	0.03	1	0.485	2006-06-01	2006-06-01	2	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.199	0.000	0.600	160.900																																							114.900								46.000													
B1A16	0.03	1	0.485	2006-06-01	2006-06-01	3	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.100	0.000	1.100	128.500																																							105.000								23.500													
B1A16	0.03	1	0.485	2006-06-01	2006-06-01	4	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	2.700	0.000	1.600	84.400																																							44.400								40.000													
B1A16	0.03	1	0.485	2006-06-01	2006-06-01	mean	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.200	0.000	0.825	130.225																																																												
B1A16	0.03	1	0.485	2006-08-01	2006-08-01	1	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	2.660	0.000	7.280	75.800																																							48.300								27.500													
B1A16	0.03	1	0.485	2006-08-01	2006-08-01	2	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.030	0.000	4.450	74.000																																							30.800								43.200													
B1A16	0.03	1	0.485	2006-08-01	2006-08-01	3	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	2.500	0.000	10.700	59.900																																							29.800								30.100													
B1A16	0.03	1	0.485	2006-08-01	2006-08-01	4	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	11.400	0.000	8.100	72.000																																							37.200								34.800													
B1A16	0.03	1	0.485	2006-08-01	2006-08-01	mean	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	4.398	0.000	7.632	70.425																																																												
B1A17	0.03	1	0.485	2006-06-01	2006-06-01	1	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	2.800	0.000	9.500	307.700		43.900																								263.800																																		
B1A17	0.03	1	0.485	2006-06-01	2006-06-01	2	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.940	0.000	4.400	169.500		35.200																								134.300																																		
B1A17	0.03	1	0.485	2006-06-01	2006-06-01	3	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	9.000	0.000	7.900	240.400		48.800																								191.600																																		
B1A17	0.03	1	0.485	2006-06-01	2006-06-01	4	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.150	0.000	9.600	178.600		25.300																								153.300																																		
B1A17	0.03	1	0.485	2006-06-01	2006-06-01	mean	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	3.222	0.000	7.850	224.050																																																												
B1A17	0.03	1	0.485	2006-08-01	2006-08-01	1	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	5.500	0.000	4.100	83.100		33.600																								49.500																																		
B1A17	0.03	1	0.485	2006-08-01	2006-08-01	2	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	2.400	0.000	6.400	142.700		51.200																								91.500																																		
B1A17	0.03	1	0.485	2006-08-01	2006-08-01	3	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.770	0.000	5.700	137.600		99.500																								38.100																																		
B1A17	0.03	1	0.485	2006-08-01	2006-08-01	4	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	2.010	0.000	11.600	116.100		56.000																								60.100																																		
B1A17	0.03	1	0.485	2006-08-01	2006-08-01	mean	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	2.670	0.000	6.950	119.875																																																												
B1A18	0.03	1	0.485	2006-06-01	2006-06-01	1	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	8.700	0.000	0.000	87.100																																																		87.100										
B1A18	0.03	1	0.485	2006-06-01	2006-06-01	2	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	3.700	0.000	0.000	30.400																																																		30.400										
B1A18	0.03	1	0.485	2006-06-01	2006-06-01	3	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	3.700	0.000	0.000	18.400																																																		18.400										
B1A18	0.03	1	0.485	2006-06-01	2006-06-01	4	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.560	0.000	0.000	49.200																																																		49.200										
B1A18	0.03	1	0.485	2006-06-01	2006-06-01	mean	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	4.165	0.000	0.000	46.275																																																												
B1A18	0.03	1	0.485	2006-08-01	2006-08-01	1	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	48.200	0.000	0.000	41.300																																																		41.300										
B1A18	0.03	1	0.485	2006-08-01	2006-08-01	2	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	41.400	0.000	0.600	20.200																																																		20.200										
B1A18	0.03	1	0.485	2006-08-01	2006-08-01	3	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	19.400	0.000	30.800	50.800																																																		50.800										
B1A18	0.03	1	0.485	2006-08-01	2006-08-01	4	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	158.300	0.000	15.600	19.600																																																		19.600										
B1A18	0.03	1	0.485	2006-08-01	2006-08-01	mean	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	66.825	0.000	11.750	32.975																																																												
B1A19	0.03	1	0.485	2006-06-01	2006-06-01	1	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	5.600	0.000	4.200	217.600																												197.500									7.300													0.000						12.800				
B1A19	0.03	1	0.485	2006-06-01	2006-06-01	2	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	25.200	1.200	2.000	181.300																												169.100									12.200													0.000						0.000				
B1A19	0.03	1	0.485	2006-06-01	2006-06-01	3	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	4.600	0.000	7.300	222.700																												222.700									0.000													0.000						0.000				
B1A19	0.03	1	0.485	2006-06-01	2006-06-01	4	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	7.900	0.000	3.400	180.300																												169.000									0.000													0.000						11.300				
B1A19	0.03	1	0.485	2006-06-01	2006-06-01	mean	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	10.825	0.300	4.225	200.475																																																												
B1A19	0.03	1	0.485	2006-08-01	2006-08-01	1	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	5.400	0.000	12.700	134.900																												134.600									0.000													0.300						0.000				
B1A19	0.03	1	0.485	2006-08-01	2006-08-01	2	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	21.200	0.000	5.600	90.800																												87.000									3.600													0.200						0.000				
B1A19	0.03	1	0.485	2006-08-01	2006-08-01	3	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.100	0.000	4.100	56.700																												56.400									0.300													0.000						0.000				
B1A19	0.03	1	0.485	2006-08-01	2006-08-01	4	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	2.200	0.000	13.200	130.150																												128.400									1.600													0.150						0.000				
B1A19	0.03	1	0.485	2006-08-01	2006-08-01	mean	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	7.475	0.000	8.900	103.138																																																												
B1A20	0.03	1	0.485	2006-06-01	2006-06-01	1	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	259.100	0.000	11.220	558.800				1.520		27.500				4.100		0.000			0.000		447.900	0.000				0.000		0.480																		0.000	0.000		0.000	0.000	0.000						66.400	10.900						
B1A20	0.03	1	0.485	2006-06-01	2006-06-01	2	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	23.900	4.700	4.500	1091.210				0.000		270.100				18.200		0.000			0.000		164.600	506.300				0.000		0.230																		0.000	0.000		0.000	0.000	0.680						71.100	60.000						
B1A20	0.03	1	0.485	2006-06-01	2006-06-01	3	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	3.920	0.000	9.720	606.360				3.500		339.700				0.120		0.000			2.890		74.700	49.100				0.000		0.000																		0.000	0.250		0.000	0.000	18.900						34.800	82.400						
B1A20	0.03	1	0.485	2006-06-01	2006-06-01	4	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	109.000	2.200	4.000	280.250				0.520		39.200				11.700		0.000			0.440		29.900	82.600				0.000		0.000																		0.000	0.760		0.730	0.000	1.700						73.400	39.300						
B1A20	0.03	1	0.485	2006-06-01	2006-06-01	mean	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	98.980	1.725	7.360	634.155																																																												
B1A20	0.03	1	0.485	2006-08-01	2006-08-01	1	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.400	0.000	3.500	188.750				0.970		74.000				0.000		0.000			0.000		65.700	38.600				0.000		0.000																		0.000	0.030		0.000	0.000	0.350						3.300	5.800						
B1A20	0.03	1	0.485	2006-08-01	2006-08-01	2	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.300	0.000	3.500	278.600				0.000		3.200				0.000		0.000			0.000		236.200	30.800				0.000		0.000																		0.000	0.000		0.000	0.000	1.700						0.000	6.700						
B1A20	0.03	1	0.485	2006-08-01	2006-08-01	3	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.500	0.000	0.600	155.900				2.700		51.700				0.000		0.000			0.000		93.000	-9999.000				0.000		0.000																		0.000	0.000		0.000	0.000	0.600						0.200	7.700						
B1A20	0.03	1	0.485	2006-08-01	2006-08-01	4	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	3.600	0.000	2.200	174.800				20.800		110.200				0.000		0.000			0.000		42.100	0.000				0.000		0.000																		0.000	0.000		0.000	0.000	0.000						0.600	1.100						
B1A20	0.03	1	0.485	2006-08-01	2006-08-01	mean	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.450	0.000	2.450	199.512																																																												
B1A21	0.03	1	0.485	2006-06-01	2006-06-01	1	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	17.300	0.000	6.000	98.050	7.700																																	1.700			0.550																	88.100						
B1A21	0.03	1	0.485	2006-06-01	2006-06-01	2	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	2.500	0.000	4.200	103.600	2.200																																	1.100			0.000																	100.300						
B1A21	0.03	1	0.485	2006-06-01	2006-06-01	3	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	2.640	0.000	0.000	126.020	1.420																																	23.100			0.000																	101.500						
B1A21	0.03	1	0.485	2006-06-01	2006-06-01	4	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.210	0.000	2.100	63.720	13.300																																	0.320			0.000																	50.100						
B1A21	0.03	1	0.485	2006-06-01	2006-06-01	mean	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	5.912	0.000	3.075	97.848																																																												
B1A21	0.03	1	0.485	2006-08-01	2006-08-01	1	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	12.300	0.000	7.700	66.500	0.000																																	1.400			3.000																	62.100						
B1A21	0.03	1	0.485	2006-08-01	2006-08-01	2	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	0.000	16.600	64.200	0.000																																	0.000			0.000																	64.200						
B1A21	0.03	1	0.485	2006-08-01	2006-08-01	3	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	16.500	0.000	3.400	48.450	6.300																																	0.250			1.100																	40.800						
B1A21	0.03	1	0.485	2006-08-01	2006-08-01	4	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	3.300	0.000	3.100	59.210	3.900																																	9.000			0.110																	46.200						
B1A21	0.03	1	0.485	2006-08-01	2006-08-01	mean	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	8.025	0.000	7.700	59.590																																																												
B1A22	0.03	1	0.485	2006-06-01	2006-06-01	1	mown2	weededALL	AAAAA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	3.460	11.490	834.160	0.360	1.810	9.200	0.000	0.000	0.000	33.400	0.000	0.000	0.000	0.810	0.000	10.000	1.440	9.000	0.000	197.000	0.000	0.000	0.000	0.000	26.500	401.200	0.400	0.000	0.000	0.000	0.000	24.300	0.000	0.000	0.000	2.700	0.000	0.000	0.000	0.000	0.000	1.000	34.400	11.000	0.000	0.000	4.800	0.000	0.000	0.810	0.000	0.000	0.000	0.000	8.300	0.000	2.030	0.000	0.000	0.000	0.000	51.400	2.300
