/* DATA DESCRIPTION:
Citation:	Weisser, Wolfgang; Weigelt, Alexandra (2015): Aboveground community and species-specific plant biomass from the Jena Experiment (Main Experiment, year 2008). PANGAEA, https://doi.org/10.1594/PANGAEA.846532, 
B1A15	0.03	1	0.485	2008-05-01	2008-05-01	3	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	31.900	0.470	24.500	0.000																								31.900																																				
B1A15	0.03	1	0.485	2008-05-01	2008-05-01	mean	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	202.800	1.973	19.620	0.000																																																												
B1A15	0.03	1	0.485	2008-08-01	2008-08-01	1	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	21.600	2.300	2.200	0.000																								21.600																																				
B1A15	0.03	1	0.485	2008-08-01	2008-08-01	2	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	13.200	3.200	57.300	0.000																								13.200																																				
B1A15	0.03	1	0.485	2008-08-01	2008-08-01	3	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	34.300	8.200	32.400	0.000																								34.300																																				
B1A15	0.03	1	0.485	2008-08-01	2008-08-01	mean	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	23.033	4.567	30.630	0.000																																																												
B1A16	0.03	1	0.485	2008-05-01	2008-05-01	1	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	133.500	2.000	39.700	0.000																																						126.600								6.900														
B1A16	0.03	1	0.485	2008-05-01	2008-05-01	2	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	104.200	2.200	38.500	0.000																																						72.200								32.000														
B1A16	0.03	1	0.485	2008-05-01	2008-05-01	3	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	181.900	2.200	43.500	0.000																																						116.900								65.000														
B1A16	0.03	1	0.485	2008-05-01	2008-05-01	mean	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	139.867	2.133	40.570	0.000																																																												
B1A16	0.03	1	0.485	2008-08-01	2008-08-01	1	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	51.200	14.200	6.100	0.000																																						51.200								0.000														
B1A16	0.03	1	0.485	2008-08-01	2008-08-01	2	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	48.000	24.700	1.200	0.000																																						45.100								2.900														
B1A16	0.03	1	0.485	2008-08-01	2008-08-01	3	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	512.900	3.000	5.800	32.500																																						510.000								2.900														
B1A16	0.03	1	0.485	2008-08-01	2008-08-01	mean	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	204.033	13.967	4.370	10.833																																																												
B1A17	0.03	1	0.485	2008-05-01	2008-05-01	1	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	160.070	4.950	21.500	0.000																							7.970																																				152.100	
B1A17	0.03	1	0.485	2008-05-01	2008-05-01	2	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	170.120	7.040	19.910	0.000																							12.320																																				157.800	
B1A17	0.03	1	0.485	2008-05-01	2008-05-01	3	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	137.130	0.000	16.010	0.000																							0.230																																				136.900	
B1A17	0.03	1	0.485	2008-05-01	2008-05-01	mean	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	155.773	3.997	19.140	0.000																																																												
B1A17	0.03	1	0.485	2008-08-01	2008-08-01	1	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	87.900	13.500	8.000	0.000																							40.400																																				47.500	
B1A17	0.03	1	0.485	2008-08-01	2008-08-01	2	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	28.700	11.900	0.000	0.000																							7.800																																				20.900	
B1A17	0.03	1	0.485	2008-08-01	2008-08-01	3	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	10.910	7.000	21.900	0.000																							0.510																																				10.400	
B1A17	0.03	1	0.485	2008-08-01	2008-08-01	mean	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	42.503	10.800	9.970	0.000																																																												
B1A18	0.03	1	0.485	2008-05-01	2008-05-01	1	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	3.570	3.910	45.400	0.000																																			3.570																									
B1A18	0.03	1	0.485	2008-05-01	2008-05-01	2	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	3.440	0.670	6.380	0.000																																			3.440																									
B1A18	0.03	1	0.485	2008-05-01	2008-05-01	3	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	4.500	3.820	48.200	0.000																																			4.500																									
B1A18	0.03	1	0.485	2008-05-01	2008-05-01	mean	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	3.837	2.800	33.330	0.000																																																												
B1A18	0.03	1	0.485	2008-08-01	2008-08-01	1	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	15.400	6.000	81.500	0.000																																			15.400																									
B1A18	0.03	1	0.485	2008-08-01	2008-08-01	2	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	22.700	21.600	72.300	0.000																																			22.700																									
B1A18	0.03	1	0.485	2008-08-01	2008-08-01	3	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.110	12.200	99.500	0.000																																			1.110																									
B1A18	0.03	1	0.485	2008-08-01	2008-08-01	mean	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	13.070	13.267	84.430	0.000																																																												
B1A19	0.03	1	0.485	2008-05-01	2008-05-01	1	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	129.740	4.730	43.700	0.000																													0.000						14.180													28.660									86.900			
B1A19	0.03	1	0.485	2008-05-01	2008-05-01	2	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	311.910	9.140	24.100	0.000																													0.000						26.810													59.600									225.500			
B1A19	0.03	1	0.485	2008-05-01	2008-05-01	3	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	91.000	4.040	12.860	0.000																													0.000						11.200													36.200									43.600			
B1A19	0.03	1	0.485	2008-05-01	2008-05-01	mean	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	177.550	5.970	26.890	0.000																																																												
B1A19	0.03	1	0.485	2008-08-01	2008-08-01	1	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	120.940	23.200	10.200	1.470																													0.000						0.100													1.540									119.300			
B1A19	0.03	1	0.485	2008-08-01	2008-08-01	2	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	53.400	16.800	5.000	0.000																													0.000						11.400													0.000									42.000			
B1A19	0.03	1	0.485	2008-08-01	2008-08-01	3	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	96.120	5.500	27.700	0.000																													0.000						1.820													2.000									92.300			
B1A19	0.03	1	0.485	2008-08-01	2008-08-01	mean	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	90.153	15.167	14.300	0.490																																																												
B1A20	0.03	1	0.485	2008-05-01	2008-05-01	1	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	491.700	15.500	6.000	0.000	0.000		0.000				0.000	0.000		0.000		0.550			0.000				296.600		60.400										0.380	4.070						113.900	0.000	0.000		15.800	0.000																	
B1A20	0.03	1	0.485	2008-05-01	2008-05-01	2	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	467.180	21.300	0.240	0.000	0.000		0.000				0.000	0.000		0.000		0.000			0.000				2.680		160.700										43.700	105.400						154.700	0.000	0.000		0.000	0.000																	
B1A20	0.03	1	0.485	2008-05-01	2008-05-01	3	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	596.040	2.980	0.700	0.000	0.000		0.000				0.000	0.000		0.440		0.000			0.000				0.000		23.200										0.000	147.000						325.600	0.000	0.000		0.000	99.800																	
B1A20	0.03	1	0.485	2008-05-01	2008-05-01	mean	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	518.307	13.260	2.310	0.000																																																												
B1A20	0.03	1	0.485	2008-08-01	2008-08-01	1	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	333.580	25.400	0.060	0.000	0.000		0.000				0.000	95.800		0.000		7.800			0.000				82.000		96.400										42.600	6.100						0.000	0.000	0.000		0.150	2.730																	
B1A20	0.03	1	0.485	2008-08-01	2008-08-01	2	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	69.200	7.200	147.700	0.000	0.000		0.000				0.000	0.000		0.000		0.000			0.000				0.000		34.500										0.000	0.000						29.800	0.000	0.000		0.000	4.900																	
B1A20	0.03	1	0.485	2008-08-01	2008-08-01	3	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	140.490	29.900	12.300	0.000	0.000		0.000				0.000	0.700		0.000		0.000			0.000				16.300		106.300										6.500	0.840						7.000	0.000	2.850		0.000	0.000																	
B1A20	0.03	1	0.485	2008-08-01	2008-08-01	mean	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	181.090	20.833	53.350	0.000																																																												
B1A21	0.03	1	0.485	2008-05-01	2008-05-01	1	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	212.210	8.190	30.290	0.000																								48.300							13.630																	19.080			131.200									
B1A21	0.03	1	0.485	2008-05-01	2008-05-01	2	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	29.730	15.500	62.700	0.000																								4.110							2.560																	2.460			20.600									
B1A21	0.03	1	0.485	2008-05-01	2008-05-01	3	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	74.840	11.380	34.900	0.000																								7.210							1.200																	6.530			59.900									
B1A21	0.03	1	0.485	2008-05-01	2008-05-01	mean	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	105.593	11.690	42.630	0.000																																																												
B1A21	0.03	1	0.485	2008-08-01	2008-08-01	1	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	11.990	5.620	20.600	0.580																								3.760							5.890																	0.560			1.780									
B1A21	0.03	1	0.485	2008-08-01	2008-08-01	2	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	23.570	7.090	28.500	0.000																								0.000							2.270																	1.500			19.800									
B1A21	0.03	1	0.485	2008-08-01	2008-08-01	3	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	32.930	10.800	13.400	0.000																								1.190							15.900																	1.740			14.100									
B1A21	0.03	1	0.485	2008-08-01	2008-08-01	mean	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	22.830	7.837	20.830	0.193																																																												
B1A22	0.03	1	0.485	2008-05-01	2008-05-01	1	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	606.940	11.810	3.980	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	24.000	0.000	36.200	0.000	0.000	70.800	0.000	0.000	0.000	0.000	0.000	37.400	0.000	0.140	0.000	0.000	0.000	0.000	0.000	0.000	0.920	5.290	4.540	0.090	0.000	0.000	37.200	56.300	0.000	0.000	22.900	2.660	0.000	13.520	96.100	0.000	0.000	0.000	0.000	0.000	0.000	59.300	0.000	0.000	0.000	1.560	136.200	0.000	1.820	0.000
B1A22	0.03	1	0.485	2008-05-01	2008-05-01	2	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	505.500	16.110	0.000	0.000		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	62.700	0.000	0.300	0.000	0.000	18.410	0.000	0.000	0.790	0.000	0.090	44.690	0.000	0.000	0.740	1.440	0.000	0.000	0.000	0.000	1.530	0.930	9.480	0.000	0.000	0.000	0.630	53.520	0.000	0.510	10.460	16.120	0.000	31.800	97.100	1.480	0.000	0.000	0.000	0.000	0.000	0.150	0.000	0.000	0.000	0.090	0.000	0.000	152.000	0.000
B1A22	0.03	1	0.485	2008-05-01	2008-05-01	3	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	617.110	6.610	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.980	0.000	7.900	0.000	0.000	0.180	0.000	0.000	132.100	0.000	0.000	0.000	0.000	0.000	0.000	0.440	0.000	0.000	0.000	0.000	0.000	12.100	0.450	0.000	0.000	0.000	2.300	307.500	0.000	0.000	6.100	0.210	0.000	1.600	74.400	0.000	0.000	0.000	0.000	0.000	0.000	47.600	0.000	0.000	0.050	0.000	0.000	0.000	23.200	0.000
B1A22	0.03	1	0.485	2008-05-01	2008-05-01	mean	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	576.517	11.510	1.330	0.000																																																												
B1A22	0.03	1	0.485	2008-08-01	2008-08-01	1	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	143.560	9.900	-9999.000	0.560	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	6.400	1.400	0.000	0.000	0.000	0.000	0.000	26.100	0.000	0.180	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.150	0.000	5.150	0.000	0.000	0.000	0.000	57.800	0.000	0.000	0.210	0.000	0.000	0.000	0.140	0.000	2.800	0.000	0.000	0.130	0.000	0.000	0.000	0.000	0.000	15.800	9.900	0.000	17.400	0.000
B1A22	0.03	1	0.485	2008-08-01	2008-08-01	2	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	89.340	14.500	0.000	1.730	1.000	0.000	0.000	0.000	0.000	0.000	0.000	25.500	0.000	0.000	0.670	0.000	10.500	0.000	0.000	0.000	0.000	1.490	11.900	0.000	0.000	0.000	0.000	0.000	0.000	1.160	0.000	0.000	0.000	0.000	1.060	0.580	3.340	0.000	0.000	0.000	0.000	9.600	0.000	0.000	1.500	0.000	0.000	0.000	0.560	0.000	0.000	0.000	0.000	1.140	0.000	15.900	0.000	0.000	0.000	3.310	0.000	0.000	0.130	0.000
B1A22	0.03	1	0.485	2008-08-01	2008-08-01	3	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	170.290	8.900	-9999.000	2.370	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.930	0.000	9.000	0.000	0.000	59.800	1.720	0.000	0.480	0.000	9.900	20.400	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.810	1.630	10.100	0.000	0.000	0.000	0.000	29.700	0.260	0.000	0.000	0.000	0.000	0.000	0.100	0.000	11.400	0.000	0.000	0.000	0.000	0.090	0.000	0.000	0.000	0.000	12.600	0.000	0.560	0.810
B1A22	0.03	1	0.485	2008-08-01	2008-08-01	mean	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	134.397	11.100	0.000	1.553																																																												
B2A01	0.03	1	0.485	2008-05-01	2008-05-01	1	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	327.990	0.960	71.800	0.000		16.100																	310.400																1.490																							0.000		
B2A01	0.03	1	0.485	2008-05-01	2008-05-01	2	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	238.660	0.000	59.700	0.000		0.370																	235.200																3.090																							0.000		
B2A01	0.03	1	0.485	2008-05-01	2008-05-01	3	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	109.800	0.000	97.300	0.000		8.500																	89.900																8.300																							3.100		
B2A01	0.03	1	0.485	2008-05-01	2008-05-01	mean	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	225.483	0.320	76.270	0.000																																																												
B2A01	0.03	1	0.485	2008-08-01	2008-08-01	1	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	223.140	40.200	20.800	4.000		0.540																	219.500																3.100																							0.000		
B2A01	0.03	1	0.485	2008-08-01	2008-08-01	2	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	149.700	9.400	9.200	0.000		4.200																	141.900																0.000																							3.600		
B2A01	0.03	1	0.485	2008-08-01	2008-08-01	3	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	123.100	13.800	5.500	0.000		4.600																	118.500																0.000																							0.000		
B2A01	0.03	1	0.485	2008-08-01	2008-08-01	mean	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	165.313	21.133	11.830	1.333																																																												
B2A02	0.03	1	0.485	2008-05-01	2008-05-01	1	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	214.300	7.800	55.000	0.000																																												164.800						49.500										
B2A02	0.03	1	0.485	2008-05-01	2008-05-01	2	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	311.000	6.400	18.600	0.000																																												87.000						224.000										
B2A02	0.03	1	0.485	2008-05-01	2008-05-01	3	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	255.700	6.200	5.630	0.000																																												187.500						68.200										
B2A02	0.03	1	0.485	2008-05-01	2008-05-01	mean	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	260.333	6.800	26.410	0.000																																																												
B2A02	0.03	1	0.485	2008-08-01	2008-08-01	1	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	92.200	13.500	0.200	0.000																																												16.200						76.000										
B2A02	0.03	1	0.485	2008-08-01	2008-08-01	2	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	66.100	30.700	13.300	0.000																																												8.600						57.500										
B2A02	0.03	1	0.485	2008-08-01	2008-08-01	3	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	67.900	19.900	1.300	0.000																																												13.900						54.000										
B2A02	0.03	1	0.485	2008-08-01	2008-08-01	mean	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	75.400	21.367	4.930	0.000																																																												
B2A03	0.03	1	0.485	2008-05-01	2008-05-01	1	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	607.540	13.700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.220	19.900	0.000	21.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	63.300	11.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.100	39.800	0.000	0.000	0.000	0.660	11.800	129.300	0.140	0.000	0.720	0.000	0.000	69.000	0.300	36.600	0.000	0.000	6.500	0.000	0.000	68.100	0.000	0.000	0.000	0.000	118.400	0.000	5.800	0.000
B2A03	0.03	1	0.485	2008-05-01	2008-05-01	2	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1137.930	18.900	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.130	0.000	0.000	0.000	228.700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	30.800	0.000	0.000	0.000	0.000	0.000	115.200	0.000	0.000	0.000	0.000	0.000	29.300	0.000	65.400	0.000	0.000	0.000	0.000	0.000	505.500	0.000	0.000	0.000	0.000	16.000	0.000	143.800	0.000
B2A03	0.03	1	0.485	2008-05-01	2008-05-01	3	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	544.210	13.900	0.000	1.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	13.400	0.000	0.000	0.000	0.000	1.040	0.000	0.000	0.000	60.100	0.000	0.070	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	54.000	1.390	0.000	0.000	0.000	0.000	38.600	0.340	0.000	5.500	0.000	0.000	0.000	3.950	135.200	0.000	0.000	0.000	1.320	0.000	156.800	0.000	0.000	0.000	0.000	40.500	0.000	32.000	0.000
B2A03	0.03	1	0.485	2008-05-01	2008-05-01	mean	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	763.227	15.500	0.000	0.500																																																												
B2A03	0.03	1	0.485	2008-08-01	2008-08-01	1	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	121.260	44.000	0.000	0.870	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.400	0.000	1.090	0.000	0.000	0.000	0.200	3.200	0.000	0.000	0.000	0.000	0.000	53.100	0.000	0.100	0.000	0.000	0.000	0.000	0.240	12.700	3.100	0.000	0.000	0.000	0.740	9.400	0.000	0.000	0.460	0.000	0.000	0.510	0.250	0.000	0.000	0.000	0.000	0.450	0.210	25.100	0.000	0.000	0.000	0.000	0.810	0.000	8.200	0.000
B2A03	0.03	1	0.485	2008-08-01	2008-08-01	2	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	443.100	11.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.600	240.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	90.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.400	0.000	0.000	0.000	0.000	104.300	0.000	0.000	0.000
B2A03	0.03	1	0.485	2008-08-01	2008-08-01	3	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	181.840	10.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.500	0.030	1.900	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	75.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.110	3.900	0.000	0.000	0.000	0.000	47.800	0.000	0.000	0.000	0.000	0.990	0.000	0.880	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.330	0.000	41.400	0.000
B2A03	0.03	1	0.485	2008-08-01	2008-08-01	mean	mown2	weededALL	AAAAA.AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	248.733	21.733	0.000	0.290																																																												
